useragent_string,browser_family,browser_version,operating_system,operating_system_version,device_family,is_mobile,is_tablet,is_touch_capable,is_pc,is_bot,overview
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5010; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.30729; .NET CLR 3.5.30729),AOL,9.1.4334,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5009; Windows NT 5.1; GTB5; .NET CLR 1.1.4322),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 5.1; Trident/4.0; DigExt; .NET CLR 1.1.4322),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5000; Windows NT 5.1; Trident/4.0),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.5000; Windows NT 5.1; Media Center PC 3.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322; InfoPath.1),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.36; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.34; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; .NET CLR 1.1.4322),AOL,9.1.4334,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.34; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; .NET CLR 1.1.4322),AOL,9.1.4334,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.34; Windows NT 5.1; .NET CLR 1.1.4322),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.34; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.27; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; Media Center PC 5.0); UnAuth-State,AOL,9.1.4334,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.27; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506); UnAuth-State,AOL,9.1.4334,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4334.27; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.1); UnAuth-State,AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.1; AOLBuild 4327.65535; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727); UnAuth-State,AOL,9.1.4327,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4327
Mozilla/4.0 (compatible; MSIE 6.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30),AOL,9.1.4334,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / AOL 9.1.4334
Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.0; Windows NT 6.0; Trident/5.0),IE,9,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 9
Mozilla/4.0 (compatible; MSIE 8.0; AOL 9.0; AOLBuild 4327.5201; Windows NT 6.0; WOW64; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.30729; .NET CLR 3.5.30729),AOL,9.0.4327,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / AOL 9.0.4327
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30618),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; Trident/4.0; FunWebProducts; GTB6.4; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 1.1.4322; .NET CLR 3.5.30729; OfficeLiveConnector.1.3; OfficeLivePatch.0.0; .NET CLR 3.0.30729),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; Seekmo 10.0.406.0),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; .NET CLR 1.1.4322),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; FunWebProducts; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30618),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; FunWebProducts; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; Seekmo 10.0.341.0),IE,7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 6.0; FunWebProducts; GTB5; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; Trident/4.0; GTB6; FunWebProducts; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; InfoPath.1),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; GTB5; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Media Center PC 4.0),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; GTB5; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; OfficeLiveConnector.1.3; OfficeLivePatch.0.0),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; GTB5; .NET CLR 1.0.3705; .NET CLR 2.0.50727),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; FunWebProducts; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; .NET CLR 2.0.50727),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.04506.30),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.0.3705),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 8.0; Windows NT 5.1),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; YComp 5.0.0.0; .NET CLR 1.0.3705),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; SV1; (R1 1.3); .NET CLR 1.1.4322),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; SV1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; Q312461),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; FunWebProducts; SV1; .NET CLR 1.0.3705),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; FunWebProducts; SV1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; FunWebProducts),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.1.4322),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; .NET CLR 1.0.3705),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1; (R1 1.3)),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.0),IE,6,Windows 2000,,Other,False,False,False,True,False,PC / Windows 2000 / IE 6
Mozilla/4.0 (compatible; MSIE 7.0; AOL 7.0; Windows NT 5.1; FunWebProducts),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 7.0; Windows NT 5.1; .NET CLR 1.1.4322),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 7.0; Windows NT 5.1) (Compatible;  ;  ; Trident/4.0; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.0.3705; .NET CLR 1.1.4322),IE,7,Windows XP,,Motorola  ,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 7.0; AOL 7.0; Windows NT 5.1),IE,7,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 7
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; YComp 5.0.2.6; Hotbar 4.2.8.0),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; YComp 5.0.2.4),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; YComp 5.0.0.0),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; .NET CLR 2.0.50727),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; SV1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; Q312461; YComp 5.0.0.0),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; Q312461),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; Hotbar 4.2.8.0),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; Hotbar 4.1.7.0),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; .NET CLR 1.0.3705),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.0),IE,6,Windows 2000,,Other,False,False,False,True,False,PC / Windows 2000 / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows 98; Win 9x 4.90; .NET CLR 1.1.4322),IE,6,Windows ME,,Other,False,False,False,True,False,PC / Windows ME / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows 98; Win 9x 4.90; (R1 1.3)),IE,6,Windows ME,,Other,False,False,False,True,False,PC / Windows ME / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows 98; Win 9x 4.90),IE,6,Windows ME,,Other,False,False,False,True,False,PC / Windows ME / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 6.0; Windows NT 5.1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Win 9x 4.90),IE,5.5,Windows ME,,Other,False,False,False,True,False,PC / Windows ME / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98),IE,5.5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 95),IE,5.5,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.0; AOL 6.0; Windows 98; DigExt; YComp 5.0.2.5),IE,5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5
Mozilla/4.0 (compatible; MSIE 6.0; AOL 5.0; Windows NT 5.1),IE,6,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 5.0; Windows 98; .NET CLR 1.1.4322),IE,6,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 6
Mozilla/4.0 (compatible; MSIE 6.0; AOL 5.0; Windows 98),IE,6,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 6
Mozilla/4.0 (compatible; MSIE 5.5; AOL 5.0; Windows NT 5.0),IE,5.5,Windows 2000,,Other,False,False,False,True,False,PC / Windows 2000 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 5.0; Windows 98; YComp 5.0.0.0),IE,5.5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 5.0; Windows 98; Win 9x 4.90),IE,5.5,Windows ME,,Other,False,False,False,True,False,PC / Windows ME / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 5.0; Windows 98),IE,5.5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 5.0; Windows 95),IE,5.5,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.0; AOL 5.0; Windows 98; DigExt),IE,5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5
Mozilla/4.0 (compatible; MSIE 5.0; AOL 5.0; Windows 95; DigExt),IE,5,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 5
Mozilla/4.0 (compatible; MSIE 5.0; AOL 5.0; Windows 95),IE,5,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 5
Mozilla/4.0  (compatible; MSIE 5.5; AOL 5.0; Windows NT 5.0),IE,5.5,Windows 2000,,Motorola  ,False,False,False,True,False,PC / Windows 2000 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 4.0; Windows 98),IE,5.5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.5; AOL 4.0; Windows 95),IE,5.5,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 5.5
Mozilla/4.0 (compatible; MSIE 5.0; AOL 4.0; Windows 98; DigExt),IE,5,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5
Mozilla/4.0 (compatible; MSIE 5.01; AOL 4.0; Windows 98),IE,5.1,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 5.1
Mozilla/4.0 (compatible; MSIE 4.01; AOL 4.0; Windows 98),IE,4.1,Windows 98,,Other,False,False,False,True,False,PC / Windows 98 / IE 4.1
Mozilla/4.0 (compatible; MSIE 4.01; AOL 4.0; Windows 95),IE,4.1,Windows 95,,Other,False,False,False,True,False,PC / Windows 95 / IE 4.1
Mozilla/4.0 (compatible; MSIE 4.01; AOL 4.0; Mac_68K),IE,4.1,Other,,Other,False,False,False,False,False,Other / Other / IE 4.1
"Mozilla/5.0 (X11; U; UNICOS lcLinux; en-US) Gecko/20140730 (KHTML, like Gecko, Safari/419.3) Arora/0.8.0",Arora,0.8,Linux,,Other,False,False,False,True,False,PC / Linux / Arora 0.8
"Mozilla/5.0 (X11; U; Linux; de-DE) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.8.0",Arora,0.8,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.8
"Mozilla/5.0 (Windows; U; ; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3) Arora/0.8.0",Arora,0.8,Windows,,Other,False,False,False,False,False,Other / Windows / Arora 0.8
"Mozilla/5.0 (Windows; U; ; en-NZ) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.8.0",Arora,0.8,Windows,,Motorola  ,False,False,False,False,False,Motorola   / Windows / Arora 0.8
"Mozilla/5.0 (Windows; U; ; en-EN) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3) Arora/0.8.0",Arora,0.8,Windows,,Other,False,False,False,False,False,Other / Windows / Arora 0.8
"Mozilla/5.0 (X11; U; Linux; ru-RU) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.6 (Change: 802 025a17d)",Arora,0.6,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.6
"Mozilla/5.0 (X11; U; Linux; fi-FI) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.6 (Change: 754 46b659a)",Arora,0.6,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.6
"Mozilla/5.0 (X11; U; Linux; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3) Arora/0.6",Arora,0.6,Linux,,Other,False,False,False,True,False,PC / Linux / Arora 0.6
"Mozilla/5.0 (X11; U; Linux; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.6",Arora,0.6,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.6
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.6 (Change:  )",Arora,0.6,Windows Vista,,Motorola  ,False,False,False,True,False,PC / Windows Vista / Arora 0.6
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.6 (Change:  )",Arora,0.6,Windows XP,,Motorola  ,False,False,False,True,False,PC / Windows XP / Arora 0.6
"Mozilla/5.0 (X11; U; Linux; pt-PT) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; nb-NO) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; it-IT) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3)  Arora/0.4 (Change: 413 12f13f8)",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; it-IT) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; hu-HU) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4 (Change: 388 835b3b6)",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; hu-HU) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; fr-FR) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; es-ES) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4 (Change: 388 835b3b6)",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
"Mozilla/5.0 (X11; U; Linux; en-US) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3)  Arora/0.4",Arora,0.4,Linux,,Motorola  ,False,False,False,True,False,PC / Linux / Arora 0.4
